datetime,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex,icon
2015-03-21,5.7,3.4,48.1,0.0,,19.6,16.0,39.0,8,partly-cloudy-day
2015-03-22,-0.3,-4.0,62.8,0.01,"rain,snow",19.1,15.0,85.1,4,rain
2015-03-23,-1.4,-5.9,74.0,4.237,"rain,snow",25.5,10.0,80.1,5,rain
2015-03-24,-1.7,-4.7,65.4,0.0,,26.8,14.3,55.9,8,partly-cloudy-day
2015-03-25,2.6,-0.5,77.7,7.773,"rain,snow",23.8,11.0,92.2,8,rain
2015-03-26,1.2,-3.1,57.5,0.0,,24.2,16.0,95.2,8,cloudy
2015-03-27,-3.2,-7.9,45.0,0.0,,24.8,16.0,9.5,9,clear-day
2015-03-28,-1.8,-4.4,51.5,0.0,,15.0,16.0,14.9,9,clear-day
2015-03-29,1.9,-2.3,69.7,1.107,"rain,snow",33.5,15.3,65.9,4,rain
2015-03-30,7.5,6.3,57.1,0.0,,25.1,16.0,57.2,7,partly-cloudy-day
2015-03-31,8.1,6.9,65.5,0.0,,15.5,13.8,56.7,8,partly-cloudy-day
2015-04-01,12.6,12.3,49.3,0.0,,34.8,16.0,22.0,8,partly-cloudy-day
2015-04-02,14.7,14.7,43.4,0.514,rain,26.7,16.0,68.1,8,rain
2015-04-03,6.0,3.6,47.3,0.0,,24.1,16.0,52.1,8,partly-cloudy-day
2015-04-04,6.2,5.2,40.1,0.0,,25.7,16.0,51.6,9,partly-cloudy-day
2015-04-05,9.3,8.2,52.1,0.0,,27.7,16.0,64.0,8,partly-cloudy-day
2015-04-06,6.6,5.1,70.9,3.79,rain,34.9,14.2,52.1,7,rain
2015-04-07,5.2,1.1,79.8,8.825,rain,29.2,14.6,100.0,7,rain
2015-04-08,5.3,2.0,91.1,12.515,rain,23.3,7.9,100.0,4,rain
2015-04-09,7.7,5.6,91.8,44.963,rain,33.0,11.9,99.5,3,rain
2015-04-10,6.0,3.2,74.4,2.978,rain,26.2,14.5,69.3,9,rain
2015-04-11,10.3,10.0,51.7,0.004,rain,14.5,16.0,7.2,9,rain
2015-04-12,14.0,13.3,44.8,0.002,rain,34.7,16.0,46.1,5,rain
2015-04-13,14.2,14.2,46.0,2.755,rain,32.7,15.6,60.3,8,rain
2015-04-14,11.1,11.1,40.6,0.003,rain,13.5,16.0,41.7,8,rain
2015-04-15,11.7,11.4,38.7,0.0,,27.0,16.0,47.4,9,partly-cloudy-day
2015-04-16,12.7,12.4,43.1,0.002,rain,10.7,15.8,29.1,9,rain
2015-04-17,17.2,17.2,50.0,0.0,,17.0,15.4,37.3,8,partly-cloudy-day
2015-04-18,14.4,14.4,50.4,0.0,,30.7,16.0,46.8,8,partly-cloudy-day
2015-04-19,14.7,14.7,45.2,4.899,rain,26.1,15.3,73.5,7,rain
2015-04-20,7.3,4.5,76.9,10.552,rain,28.2,13.5,99.7,8,rain
2015-04-21,4.2,0.3,63.0,0.387,rain,30.0,15.5,97.8,8,rain
2015-04-22,3.4,-0.2,55.9,0.211,"rain,snow",26.7,15.8,89.3,8,rain
2015-04-23,5.2,3.7,40.6,0.0,,25.7,16.0,6.4,9,clear-day
2015-04-24,4.9,3.7,61.4,5.919,rain,21.6,15.2,68.6,6,rain
2015-04-25,6.8,3.5,65.5,0.002,rain,29.0,16.0,92.7,6,rain
2015-04-26,8.0,6.8,48.0,0.0,,19.5,16.0,12.0,9,clear-day
2015-04-27,10.5,9.8,50.9,0.0,,21.1,16.0,9.7,9,clear-day
2015-04-28,10.7,10.5,56.8,0.0,,16.8,16.0,30.0,9,partly-cloudy-day
2015-04-29,11.5,11.2,60.5,0.0,,16.2,16.0,51.3,8,partly-cloudy-day
2015-04-30,9.4,8.9,58.0,0.0,,24.4,16.0,29.6,9,partly-cloudy-day
2015-05-01,12.9,12.9,49.8,0.0,,12.7,16.0,46.7,10,partly-cloudy-day
2015-05-02,18.5,18.5,38.5,0.0,,19.5,16.0,73.9,9,partly-cloudy-day
2015-05-03,19.1,19.1,57.7,0.075,rain,27.6,16.0,74.9,9,rain
2015-05-04,18.1,18.1,68.3,9.089,rain,19.6,14.9,74.5,9,rain
2015-05-05,12.0,11.9,78.2,9.427,rain,20.3,13.3,100.0,4,rain
2015-05-06,16.2,16.2,82.2,1.662,rain,21.1,8.8,82.5,8,rain
2015-05-07,21.6,21.6,59.1,0.0,,41.5,12.9,43.1,9,partly-cloudy-day
2015-05-08,20.0,20.0,71.4,0.0,,16.4,16.0,69.7,5,partly-cloudy-day
2015-05-09,16.7,16.7,68.2,0.0,,22.5,15.8,95.8,8,cloudy
2015-05-10,12.1,11.7,77.9,0.291,rain,23.7,15.5,100.0,8,rain
2015-05-11,13.9,13.9,77.8,2.34,rain,26.1,12.3,94.6,6,rain
2015-05-12,8.9,7.2,66.0,0.0,,24.6,16.0,85.1,9,partly-cloudy-day
2015-05-13,9.1,8.4,61.3,0.0,,21.8,15.9,25.6,10,partly-cloudy-day
2015-05-14,12.0,11.3,60.4,0.985,rain,30.8,14.7,63.4,4,rain
2015-05-15,17.7,17.7,77.3,2.933,rain,15.3,12.2,90.6,9,rain
2015-05-16,21.1,21.1,77.1,0.028,rain,20.4,15.9,84.4,7,rain
2015-05-17,22.5,22.5,71.7,28.052,rain,33.5,14.7,82.8,7,rain
2015-05-18,15.0,14.4,59.9,0.0,,29.2,16.0,35.1,10,partly-cloudy-day
2015-05-19,8.9,7.1,59.6,0.211,rain,22.9,15.8,76.4,10,rain
2015-05-20,8.3,7.4,61.3,0.0,,11.9,16.0,70.4,6,partly-cloudy-day
2015-05-21,13.9,13.3,55.7,0.002,rain,16.3,16.0,38.6,10,rain
2015-05-22,14.9,14.8,43.8,0.0,,18.8,16.0,24.8,10,partly-cloudy-day
2015-05-23,18.2,18.2,36.8,0.0,,19.2,16.0,35.8,10,partly-cloudy-day
2015-05-24,14.7,14.7,82.3,17.808,rain,24.3,12.1,84.3,3,rain
2015-05-25,21.2,21.2,76.1,1.925,rain,21.7,13.8,77.9,9,rain
2015-05-26,20.0,20.0,81.5,13.884,rain,27.5,14.0,68.4,6,rain
2015-05-27,19.2,19.2,72.0,0.026,rain,17.9,15.7,49.8,8,rain
2015-05-28,22.6,22.5,56.6,0.0,,24.0,16.0,39.5,9,partly-cloudy-day
2015-05-29,21.8,21.8,73.1,8.546,rain,25.6,15.4,77.4,8,rain
2015-05-30,14.7,14.5,85.0,4.026,rain,35.4,14.8,91.7,3,rain
2015-05-31,10.8,9.6,61.4,0.0,,31.0,16.0,25.7,10,partly-cloudy-day
2015-06-01,12.2,12.1,52.2,0.0,,23.1,16.0,14.0,10,clear-day
2015-06-02,15.0,15.0,53.9,0.0,,19.0,16.0,25.8,10,partly-cloudy-day
2015-06-03,20.0,20.0,57.5,0.0,,22.8,16.0,57.1,10,partly-cloudy-day
2015-06-04,22.8,22.8,63.8,0.0,,15.0,15.7,72.5,9,partly-cloudy-day
2015-06-05,17.9,17.9,77.9,0.0,,22.0,14.5,56.0,9,partly-cloudy-day
2015-06-06,17.2,17.2,63.6,0.0,,19.3,16.0,49.2,9,partly-cloudy-day
2015-06-07,22.5,22.7,66.2,1.863,rain,24.9,15.8,75.5,7,rain
2015-06-08,21.2,21.2,64.8,2.262,rain,32.1,16.0,48.6,8,rain
2015-06-09,23.1,22.9,59.6,0.0,,15.4,15.7,46.2,9,partly-cloudy-day
2015-06-10,25.5,25.3,49.4,0.0,,17.4,16.0,37.6,9,partly-cloudy-day
2015-06-11,16.4,16.4,85.4,24.505,rain,26.2,12.1,81.1,5,rain
2015-06-12,16.9,16.9,85.1,24.49,rain,20.5,13.0,98.7,7,rain
2015-06-13,18.6,18.6,86.2,0.107,rain,15.1,13.3,96.2,5,rain
2015-06-14,23.3,23.4,77.4,3.788,rain,11.9,11.8,83.9,7,rain
2015-06-15,21.9,21.9,84.3,3.555,rain,21.5,15.3,71.9,5,rain
2015-06-16,20.0,20.0,64.2,0.0,,17.0,15.2,25.4,10,partly-cloudy-day
2015-06-17,20.3,20.3,58.3,0.0,,11.3,16.0,59.1,8,partly-cloudy-day
2015-06-18,23.1,23.1,68.6,0.0,,22.0,15.2,72.6,9,partly-cloudy-day
2015-06-19,18.3,18.3,52.4,0.0,,14.8,16.0,16.7,10,clear-day
2015-06-20,17.6,17.6,77.0,1.935,rain,30.5,15.7,59.3,10,rain
2015-06-21,23.1,23.1,70.6,0.002,rain,19.6,12.7,60.4,8,rain
2015-06-22,23.4,23.7,80.6,11.808,rain,25.9,14.9,58.5,3,rain
2015-06-23,21.3,21.3,57.3,0.0,,18.2,16.0,15.2,10,clear-day
2015-06-24,21.0,21.0,67.9,0.0,,16.8,15.9,54.4,10,partly-cloudy-day
2015-06-25,21.1,21.1,81.1,0.901,rain,11.8,14.4,86.0,9,rain
2015-06-26,19.1,19.1,79.1,2.006,rain,16.3,13.3,66.0,6,rain
2015-06-27,20.0,20.0,63.0,0.0,,15.1,15.9,40.9,10,partly-cloudy-day
2015-06-28,17.8,17.8,79.0,2.993,rain,19.3,15.7,71.5,3,rain
2015-06-29,20.0,20.0,79.0,1.588,rain,15.8,14.4,88.9,8,rain
2015-06-30,19.1,19.1,76.0,0.0,,17.5,13.0,62.2,9,partly-cloudy-day
2015-07-01,17.0,17.0,64.4,0.0,,14.5,16.0,62.7,10,partly-cloudy-day
2015-07-02,15.8,15.7,66.6,0.0,,18.4,13.6,12.0,9,clear-day
2015-07-03,17.7,17.7,66.6,0.0,,8.9,15.9,21.3,9,partly-cloudy-day
2015-07-04,21.1,21.1,68.5,0.0,,10.2,15.4,15.8,8,clear-day
2015-07-05,23.2,23.3,67.6,0.0,,22.7,15.3,30.1,9,partly-cloudy-day
2015-07-06,23.1,23.1,80.5,17.846,rain,18.2,11.8,69.2,7,rain
2015-07-07,17.8,17.8,71.8,0.006,rain,20.5,10.5,91.8,10,rain
2015-07-08,16.5,16.5,70.2,0.0,,12.7,16.0,52.1,6,partly-cloudy-day
2015-07-09,18.9,18.9,69.8,0.0,,10.3,14.5,43.4,9,partly-cloudy-day
2015-07-10,21.3,21.3,68.0,0.0,,14.0,15.7,45.0,9,partly-cloudy-day
2015-07-11,21.4,21.4,74.0,0.0,,22.7,15.2,53.5,6,partly-cloudy-day
2015-07-12,23.2,23.7,75.5,0.0,,16.4,12.5,67.1,8,partly-cloudy-day
2015-07-13,24.7,25.6,77.8,19.459,rain,27.6,15.4,69.4,8,rain
2015-07-14,23.1,23.2,75.3,0.0,,22.4,16.0,68.7,9,partly-cloudy-day
2015-07-15,19.1,19.1,65.7,0.0,,14.9,16.0,34.8,10,partly-cloudy-day
2015-07-16,19.3,19.3,75.6,18.015,rain,17.5,13.7,72.0,6,rain
2015-07-17,26.3,27.6,77.7,0.0,,13.5,12.8,58.8,9,partly-cloudy-day
2015-07-18,25.9,27.0,78.2,21.716,rain,16.7,15.2,46.2,8,rain
2015-07-19,23.9,24.0,66.6,0.0,,16.1,16.0,33.1,9,partly-cloudy-day
2015-07-20,23.1,23.2,69.3,0.632,rain,16.3,15.9,47.1,8,rain
2015-07-21,21.1,21.1,62.4,0.0,,16.6,16.0,22.5,10,partly-cloudy-day
2015-07-22,21.5,21.5,65.3,0.0,,9.5,15.9,45.7,8,partly-cloudy-day
2015-07-23,22.6,22.6,65.7,0.0,,14.6,15.2,24.7,9,partly-cloudy-day
2015-07-24,23.0,23.1,68.4,0.0,,25.9,16.0,48.7,7,partly-cloudy-day
2015-07-25,25.9,26.5,68.5,0.0,,15.6,15.7,46.8,9,partly-cloudy-day
2015-07-26,22.8,22.9,71.6,0.0,,14.7,16.0,61.8,8,partly-cloudy-day
2015-07-27,23.7,24.2,70.2,0.0,,19.2,15.0,42.5,9,partly-cloudy-day
2015-07-28,25.3,26.4,70.2,0.004,rain,24.4,16.0,49.1,7,rain
2015-07-29,25.3,25.0,57.4,26.315,rain,26.1,15.5,43.6,10,rain
2015-07-30,24.1,23.8,51.7,0.0,,23.3,16.0,9.9,9,clear-day
2015-07-31,23.2,23.1,51.1,0.0,,24.9,16.0,15.6,9,clear-day
2015-08-01,22.9,22.9,59.7,0.0,,13.7,16.0,35.9,9,partly-cloudy-day
2015-08-02,27.0,27.7,62.4,0.0,,28.7,16.0,37.0,8,partly-cloudy-day
2015-08-03,21.9,21.9,53.1,0.0,,23.2,16.0,22.0,10,partly-cloudy-day
2015-08-04,20.2,20.2,60.3,0.0,,20.9,16.0,41.9,9,partly-cloudy-day
2015-08-05,20.8,20.8,64.6,0.0,,19.7,16.0,45.4,9,partly-cloudy-day
2015-08-06,20.9,20.9,65.9,0.0,,12.5,16.0,55.0,9,partly-cloudy-day
2015-08-07,22.1,22.1,74.0,6.721,rain,29.1,15.2,83.3,7,rain
2015-08-08,19.5,19.5,88.5,1.0,rain,11.4,14.2,70.3,6,rain
2015-08-09,22.0,22.0,80.0,0.0,,12.6,12.3,86.3,7,partly-cloudy-day
2015-08-10,23.6,23.8,72.8,0.21,rain,19.6,15.4,66.3,8,rain
2015-08-11,21.2,21.2,67.7,0.0,,16.0,16.0,24.6,9,partly-cloudy-day
2015-08-12,20.9,20.9,68.1,0.0,,10.4,16.0,18.9,9,clear-day
2015-08-13,23.9,24.1,64.9,0.0,,21.9,16.0,54.2,7,partly-cloudy-day
2015-08-14,26.5,27.1,68.7,0.0,,14.1,16.0,49.7,8,partly-cloudy-day
2015-08-15,26.5,27.7,71.6,0.106,rain,12.9,16.0,42.0,8,rain
2015-08-16,26.6,27.3,65.7,0.0,,20.2,16.0,40.6,9,partly-cloudy-day
2015-08-17,23.8,24.1,80.2,9.664,rain,15.3,14.1,63.4,6,rain
2015-08-18,22.1,22.1,84.9,32.907,rain,20.8,12.2,86.3,8,rain
2015-08-19,18.0,18.0,80.1,1.152,rain,25.7,15.8,98.2,7,rain
2015-08-20,16.8,16.8,72.2,0.561,rain,26.0,15.6,73.6,9,rain
2015-08-21,19.8,19.8,65.5,0.0,,21.4,16.0,31.3,9,partly-cloudy-day
2015-08-22,22.0,22.0,60.8,0.0,,36.4,16.0,15.9,9,clear-day
2015-08-23,19.0,19.0,68.4,0.974,rain,26.9,15.5,68.5,9,rain
2015-08-24,15.5,15.5,60.9,0.0,,24.9,16.0,55.4,9,partly-cloudy-day
2015-08-25,15.8,15.8,68.4,0.0,,17.4,16.0,93.1,9,cloudy
2015-08-26,16.7,16.7,71.5,0.0,,10.8,16.0,73.6,9,partly-cloudy-day
2015-08-27,18.0,18.0,71.7,0.0,,13.5,15.7,41.2,7,partly-cloudy-day
2015-08-28,17.5,17.5,85.1,18.294,rain,16.1,12.2,69.6,3,rain
2015-08-29,18.1,18.1,92.2,24.876,rain,14.9,10.2,100.0,6,rain
2015-08-30,19.7,19.7,82.5,0.0,,9.3,12.3,77.7,7,partly-cloudy-day
2015-08-31,21.3,21.6,82.4,0.0,,17.4,11.9,52.8,7,partly-cloudy-day
2015-09-01,25.8,26.9,75.4,0.0,,21.5,13.5,21.6,8,partly-cloudy-day
2015-09-02,26.0,26.7,71.1,0.0,,19.7,15.3,58.4,6,partly-cloudy-day
2015-09-03,25.2,26.2,76.6,0.0,,19.4,15.5,46.5,6,partly-cloudy-day
2015-09-04,23.9,24.4,78.8,0.0,,14.1,15.0,64.1,7,partly-cloudy-day
2015-09-05,24.3,25.0,78.3,0.002,rain,22.1,14.5,59.3,4,rain
2015-09-06,26.9,28.0,68.3,0.0,,24.6,15.3,28.0,8,partly-cloudy-day
2015-09-07,24.5,24.6,81.7,10.665,rain,23.7,14.8,80.8,5,rain
2015-09-08,22.2,22.2,86.3,11.137,rain,18.9,13.7,76.1,3,rain
2015-09-09,20.0,20.0,60.3,0.0,,15.2,16.0,27.0,8,partly-cloudy-day
2015-09-10,19.1,19.1,72.6,7.827,rain,14.7,15.3,81.0,6,rain
2015-09-11,14.6,14.6,66.8,0.0,,23.8,16.0,62.7,7,partly-cloudy-day
2015-09-12,12.6,12.3,69.2,0.0,,20.3,16.0,50.0,8,partly-cloudy-day
2015-09-13,14.6,14.6,63.2,0.0,,15.1,16.0,13.8,8,clear-day
2015-09-14,19.7,19.7,57.7,0.0,,26.2,16.0,11.6,8,clear-day
2015-09-15,23.0,22.9,54.6,0.012,rain,35.8,16.0,19.0,8,rain
2015-09-16,23.0,23.1,56.2,0.0,,32.4,16.0,10.8,7,clear-day
2015-09-17,21.9,21.9,75.0,35.875,rain,25.6,15.0,65.5,6,rain
2015-09-18,19.9,19.9,89.2,18.064,rain,24.5,14.8,97.6,6,rain
2015-09-19,15.4,15.4,72.6,4.904,rain,21.1,15.3,59.4,8,rain
2015-09-20,14.3,14.3,72.4,0.0,,14.4,15.4,38.5,7,partly-cloudy-day
2015-09-21,17.2,17.2,61.2,0.0,,19.6,15.9,6.9,8,clear-day
2015-09-22,18.4,18.4,67.9,0.0,,12.7,15.9,38.4,7,partly-cloudy-day
2015-09-23,18.8,18.8,69.9,0.0,,14.7,14.2,44.4,7,partly-cloudy-day
2015-09-24,17.8,17.8,71.3,0.0,,14.5,14.7,46.5,6,partly-cloudy-day
2015-09-25,18.0,18.0,75.8,0.0,,22.5,13.5,46.4,6,partly-cloudy-day
2015-09-26,18.1,18.1,77.7,0.0,,17.3,12.0,37.0,7,partly-cloudy-day
2015-09-27,17.7,17.7,82.3,0.0,,17.0,11.6,63.9,7,partly-cloudy-day
2015-09-28,20.6,20.6,78.2,0.0,,13.4,15.6,49.8,7,partly-cloudy-day
2015-09-29,14.3,14.2,75.4,54.955,rain,31.7,13.0,69.6,6,rain
2015-09-30,10.2,9.2,70.6,0.0,,26.4,15.9,20.7,7,partly-cloudy-day
2015-10-01,10.3,9.2,65.8,0.0,,29.0,16.0,12.2,7,clear-day
2015-10-02,10.5,9.0,67.7,0.0,,31.0,16.0,37.7,7,partly-cloudy-day
2015-10-03,9.4,7.8,67.5,0.0,,36.2,16.0,56.0,7,partly-cloudy-day
2015-10-04,10.6,9.8,78.1,0.0,,21.9,16.0,99.3,4,cloudy
2015-10-05,13.3,13.3,85.6,0.007,rain,8.8,13.6,100.0,5,rain
2015-10-06,15.1,15.1,80.9,0.0,,10.2,11.5,87.8,7,partly-cloudy-day
2015-10-07,13.9,13.9,74.8,0.0,,16.5,14.6,41.5,7,partly-cloudy-day
2015-10-08,16.1,16.1,75.6,0.004,rain,24.5,16.0,80.7,5,rain
2015-10-09,12.0,12.0,73.2,0.0,,17.9,16.0,73.8,7,partly-cloudy-day
2015-10-10,11.7,11.5,69.8,0.0,,22.7,15.6,43.1,7,partly-cloudy-day
2015-10-11,18.5,18.5,60.9,0.0,,26.2,16.0,7.9,7,clear-day
2015-10-12,16.5,16.5,58.9,0.0,,35.0,16.0,54.8,7,partly-cloudy-day
2015-10-13,10.4,9.1,69.1,0.0,,24.1,16.0,71.4,6,partly-cloudy-day
2015-10-14,9.6,9.4,68.1,0.0,,16.4,15.8,6.5,7,clear-day
2015-10-15,12.5,12.3,46.9,0.0,,29.2,16.0,48.1,7,partly-cloudy-day
2015-10-16,6.1,3.6,55.7,0.0,,20.3,16.0,36.5,7,partly-cloudy-day
2015-10-17,3.9,2.5,58.2,0.0,,22.0,16.0,24.6,7,partly-cloudy-day
2015-10-18,6.5,6.3,57.3,0.0,,19.4,16.0,6.4,6,clear-day
2015-10-19,15.3,14.4,38.6,0.0,,24.7,16.0,34.5,5,partly-cloudy-day
2015-10-20,17.8,17.8,48.0,0.004,rain,18.1,16.0,55.6,5,rain
2015-10-21,16.1,16.1,73.4,0.0,,19.7,16.0,50.5,5,partly-cloudy-day
2015-10-22,10.6,10.3,64.3,0.0,,12.7,15.9,42.3,6,partly-cloudy-day
2015-10-23,11.3,10.4,80.9,7.947,rain,26.2,12.5,79.7,4,rain
2015-10-24,13.1,12.8,85.3,15.853,rain,23.1,13.0,81.9,4,rain
2015-10-25,8.2,8.1,72.8,0.0,,11.0,16.0,35.6,6,partly-cloudy-day
2015-10-26,9.1,9.0,66.6,0.0,,21.7,16.0,52.9,6,partly-cloudy-day
2015-10-27,10.3,9.3,73.9,13.625,rain,28.5,14.2,66.8,3,rain
2015-10-28,8.4,6.6,86.8,16.678,rain,26.6,12.4,100.0,4,rain
2015-10-29,4.6,1.4,79.0,0.0,,27.0,16.0,84.5,4,partly-cloudy-day
2015-10-30,6.2,4.9,84.1,0.0,,19.3,15.3,75.7,5,partly-cloudy-day
2015-10-31,8.6,6.3,88.9,8.299,rain,26.9,12.2,98.8,1,rain
2015-11-01,11.0,9.9,65.0,0.0,,18.8,16.0,28.2,6,partly-cloudy-day
2015-11-02,15.2,15.2,59.2,0.0,,21.6,16.0,30.1,5,partly-cloudy-day
2015-11-03,14.6,14.5,66.1,0.0,,20.4,15.1,4.1,5,clear-day
2015-11-04,15.9,15.9,82.9,0.0,,23.8,12.8,47.7,5,partly-cloudy-day
2015-11-05,17.2,17.2,80.7,10.876,rain,33.0,14.5,94.5,5,rain
2015-11-06,7.7,5.5,74.5,2.865,rain,26.2,16.0,78.5,5,rain
2015-11-07,4.3,2.4,69.0,0.0,,21.5,16.0,14.2,5,clear-day
2015-11-08,5.1,4.2,64.2,0.0,,19.2,15.9,0.0,5,clear-day
2015-11-09,4.5,3.8,65.1,0.0,,15.2,15.9,0.0,5,clear-day
2015-11-10,4.5,4.0,67.3,0.0,,14.0,15.0,33.9,5,partly-cloudy-day
2015-11-11,10.5,9.8,69.7,9.149,rain,39.1,15.9,88.7,4,rain
2015-11-12,6.9,3.4,77.6,1.943,rain,29.7,15.6,96.4,3,rain
2015-11-13,2.9,-0.4,63.5,0.0,,29.2,16.0,55.0,5,partly-cloudy-day
2015-11-14,4.6,2.9,65.0,0.0,,24.7,16.0,36.0,5,partly-cloudy-day
2015-11-15,11.5,10.9,51.5,0.0,,21.8,16.0,34.3,5,partly-cloudy-day
2015-11-16,10.8,10.0,64.1,0.184,rain,29.3,15.2,91.6,2,rain
2015-11-17,11.4,10.5,95.5,27.878,rain,31.5,8.5,100.0,1,rain
2015-11-18,11.9,11.1,80.2,3.988,rain,48.5,15.5,92.1,2,rain
2015-11-19,3.4,-1.1,57.6,0.42,rain,33.1,15.9,61.1,5,rain
2015-11-20,0.5,-2.7,53.0,2.723,"rain,snow",20.1,13.0,56.0,4,snow
2015-11-21,-3.7,-8.6,78.5,4.756,"rain,snow",23.1,9.8,68.1,2,snow
2015-11-22,-7.2,-11.0,77.4,0.0,,23.3,15.8,57.7,4,snow
2015-11-23,-0.5,-2.5,77.5,0.0,,14.6,15.9,42.0,5,partly-cloudy-day
2015-11-24,0.7,-1.3,81.4,0.0,,16.8,14.3,32.0,4,partly-cloudy-day
2015-11-25,5.0,1.6,75.1,0.0,,25.1,15.6,73.6,4,snow
2015-11-26,9.0,7.5,93.6,24.701,rain,25.1,11.8,100.0,1,rain
2015-11-27,-0.5,-6.0,84.9,6.282,"rain,snow",29.9,14.7,99.4,2,rain
2015-11-28,-3.0,-5.1,80.2,0.0,,15.1,15.9,52.0,3,partly-cloudy-day
2015-11-29,-1.9,-3.5,76.0,0.0,,10.7,15.9,58.1,3,partly-cloudy-day
2015-11-30,2.8,-0.2,88.8,11.572,"rain,snow",21.4,12.4,100.0,3,rain
2015-12-01,2.6,-0.8,83.4,1.28,rain,22.0,14.2,98.3,4,snow
2015-12-02,-0.3,-3.6,84.1,1.869,"rain,snow",16.5,13.4,97.9,2,snow
2015-12-03,1.3,-2.0,86.0,0.0,,17.1,14.7,78.2,4,partly-cloudy-day
2015-12-04,3.7,1.7,77.5,0.0,,17.0,14.1,0.9,4,clear-day
2015-12-05,2.6,-0.9,83.6,0.0,,21.8,11.8,54.6,4,partly-cloudy-day
2015-12-06,1.6,-0.2,91.8,0.0,,15.6,5.7,80.2,4,partly-cloudy-day
2015-12-07,2.6,0.3,92.6,0.0,,22.8,7.5,97.3,2,cloudy
2015-12-08,4.5,1.2,87.8,0.0,,22.2,11.1,95.2,1,cloudy
2015-12-09,5.6,4.2,83.8,0.0,,12.4,11.7,76.7,3,partly-cloudy-day
2015-12-10,8.3,5.8,70.5,0.0,,34.2,16.0,44.8,2,partly-cloudy-day
2015-12-11,4.3,2.3,75.9,0.0,,18.8,15.9,50.0,3,partly-cloudy-day
2015-12-12,5.8,3.8,97.2,0.21,rain,12.4,3.1,100.0,3,rain
2015-12-13,11.4,10.9,97.0,29.929,rain,23.5,8.2,100.0,1,rain
2015-12-14,10.3,8.8,87.0,14.062,rain,28.1,14.7,98.7,2,rain
2015-12-15,2.3,-1.2,82.1,0.0,,29.0,16.0,76.0,4,partly-cloudy-day
2015-12-16,4.4,-0.1,82.4,0.42,rain,35.4,13.4,95.4,4,rain
2015-12-17,-1.4,-6.7,63.2,0.0,,28.3,16.0,80.0,4,partly-cloudy-day
2015-12-18,-4.9,-10.1,64.5,0.21,snow,26.5,15.5,67.1,3,snow
2015-12-19,-6.8,-11.8,64.2,0.0,,18.7,16.0,27.7,4,partly-cloudy-day
2015-12-20,3.4,-0.7,67.8,0.21,rain,28.6,15.9,61.8,3,rain
2015-12-21,3.8,1.6,96.4,2.73,rain,21.0,5.9,100.0,2,rain
2015-12-22,1.2,-1.8,94.1,0.21,"rain,snow",24.8,9.1,99.9,3,rain
2015-12-23,8.1,6.1,94.7,8.994,rain,35.3,8.7,99.5,1,rain
2015-12-24,1.1,-2.0,74.4,0.21,"rain,snow",48.9,15.8,94.4,4,rain
2015-12-25,-0.7,-3.1,89.2,0.0,,19.9,15.9,92.0,4,cloudy
2015-12-26,1.4,-3.1,91.8,1.622,rain,23.1,10.0,99.6,1,rain
2015-12-27,0.3,-4.7,81.9,0.0,,25.9,15.7,94.0,3,cloudy
2015-12-28,-3.0,-10.5,83.5,12.322,snow,46.2,8.1,99.5,1,snow
2015-12-29,-3.5,-6.9,81.6,0.633,"rain,snow",26.7,12.5,99.7,3,snow
2015-12-30,-2.6,-4.6,78.9,0.0,,12.0,14.8,99.7,4,cloudy
2015-12-31,-5.0,-10.1,72.0,0.0,,17.8,15.6,81.0,4,partly-cloudy-day
2016-01-01,-4.7,-10.1,72.8,0.0,,20.6,15.9,79.3,4,partly-cloudy-day
2016-01-02,-4.2,-8.2,72.1,0.0,,18.8,16.0,3.5,4,clear-day
2016-01-03,-3.5,-8.1,72.7,0.0,,18.9,15.8,85.5,4,partly-cloudy-day
2016-01-04,-6.0,-9.6,71.3,0.0,,16.9,16.0,31.5,4,partly-cloudy-day
2016-01-05,-4.8,-10.0,74.8,0.0,,24.4,16.0,37.4,4,partly-cloudy-day
2016-01-06,-1.7,-6.1,75.6,0.0,,19.5,16.0,60.0,2,partly-cloudy-day
2016-01-07,1.0,-1.9,85.1,1.655,"rain,snow",14.2,13.2,100.0,2,rain
2016-01-08,2.0,0.7,96.8,8.736,"rain,snow",10.6,4.1,99.9,1,rain
2016-01-09,-2.0,-6.9,88.9,0.469,"rain,snow",29.0,13.0,99.4,3,rain
2016-01-10,-14.8,-23.6,68.7,0.0,,27.5,15.6,52.0,5,partly-cloudy-day
2016-01-11,-16.6,-20.4,75.6,0.874,snow,13.1,11.8,60.3,3,snow
2016-01-12,-15.1,-23.4,63.6,0.0,,26.9,14.3,27.0,5,snow
2016-01-13,-12.7,-17.6,73.9,0.0,,18.5,15.5,61.5,3,partly-cloudy-day
2016-01-14,-2.9,-5.1,83.8,0.0,,14.0,13.7,56.4,4,partly-cloudy-day
2016-01-15,-0.7,-4.7,89.4,0.0,,24.3,10.0,75.1,3,partly-cloudy-day
2016-01-16,-8.4,-14.8,67.1,0.0,,22.5,15.9,37.0,5,partly-cloudy-day
2016-01-17,-19.5,-29.2,57.3,0.0,,24.9,16.0,14.9,5,clear-day
2016-01-18,-19.4,-27.4,61.7,0.0,,16.9,16.0,0.0,5,clear-day
